checked_by,checked,entered_by,entered_date,collected_by,collected_date,row,column,position,transect,point,hitnumber_1,hitnumber_2,hitnumber_3,hitnumber_4,hitnumber_5,notes,correction_notes,hitnumber_6
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,6,L,3,1.9,brodia,brator,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,6,L,3,2,brodia,brator,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,6,L,3,2.1,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,6,L,3,2.2,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,6,L,3,2.3,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,6,L,3,2.4,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,6,L,3,2.5,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,6,L,3,2.6,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,6,L,3,2.7,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,6,L,3,2.8,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,6,L,3,2.9,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,6,L,P,P,crysp,,,,,,,
Advyth,y,Advyth,2023-05-09,"CI, AR",2023-03-13,C,6,L,P,P,nemmen,,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,0,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,0.1,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,0.2,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,0.3,brodia,brator,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,0.4,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,0.5,brator,brodia,bromad,lit,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,0.6,brator,brodia,brator,lit,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,0.7,brodia,lit,,,,HOLE,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,0.8,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,0.9,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,1,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,1.1,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,1.2,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,1.3,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,1.4,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,1.5,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,1.6,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,1.7,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,1.8,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,1.9,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,2,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,2.1,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,2.2,brodia,brator,amsmen,lit,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,2.3,brodia,brator,,,,,Soil cover (lit/bg) not recorded.,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,2.4,brator,brodia,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,2.5,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,2.6,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,2.7,amsmen,brodia,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,2.8,brodia,amsmen,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,1,2.9,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,0,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,0.1,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,0.2,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,0.3,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,0.4,brodia,brator,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,0.5,brodia,brator,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,0.6,brator,brodia,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,0.7,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,0.8,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,0.9,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,1,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,1.1,brator,brodia,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,1.2,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,1.3,brator,brodia,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,1.4,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,1.5,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,1.6,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,1.7,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,1.8,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,1.9,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,2,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,2.1,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,2.2,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,2.3,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,2.4,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,2.5,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,2.6,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,2.7,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,2.8,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,2,2.9,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,0,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,0.1,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,0.2,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,0.3,brator,brodia,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,0.4,brodia,brator,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,0.5,brodia,brator,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,0.6,brodia,brator,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,0.7,brator,brodia,lit,,,HOLE,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,0.8,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,0.9,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,1,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,1.1,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,1.2,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,1.3,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,1.4,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,1.5,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,1.6,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,1.7,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,1.8,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,1.9,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,2,brodia,lit,,,,HOLE,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,2.1,brodia,lit,,,,HOLE,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,2.2,brator,brodia,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,2.3,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,2.4,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,2.5,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,2.6,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,2.7,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,2.8,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,3,2.9,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,7,L,P,P,bromad,luptru,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,0,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,0.1,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,0.2,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,0.3,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,0.4,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,0.5,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,0.6,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,0.7,brator,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,0.8,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,0.9,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,1,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,1.1,brodia,brator,amsmen,lit,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,1.2,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,1.3,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,1.4,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,1.5,brodia,brator,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,1.6,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,1.7,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,1.8,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,1.9,brodia,brator,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,2,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,2.1,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,2.2,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,2.3,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,2.4,brodia,amsmen,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,2.5,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,2.6,brodia,amsmen,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,2.7,brator,brodia,cryint,bg,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,2.8,amsmen,brodia,brator,bg,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,1,2.9,amsmen,brodia,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,0,amsmen,brodia,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,0.1,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,0.2,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,0.3,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,0.4,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,0.5,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,0.6,brodia,brator,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,0.7,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,0.8,brator,brodia,brator,lit,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,0.9,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,1,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,1.1,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,1.2,brator,brodia,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,1.3,brator,brodia,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,1.4,brodia,brator,luptru,lit,,HOLE,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,1.5,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,1.6,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,1.7,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,1.8,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,1.9,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,2,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,2.1,brator,brodia,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,2.2,brodia,brator,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,2.3,brator,brodia,brator,bg,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,2.4,brodia,brator,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,2.5,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,2.6,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,2.7,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,2.8,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,2,2.9,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,0,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,0.1,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,0.2,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,0.3,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,0.4,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,0.5,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,0.6,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,0.7,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,0.8,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,0.9,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,1,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,1.1,brator,brodia,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,1.2,brator,brodia,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,1.3,brator,brodia,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,1.4,brator,brodia,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,1.5,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,1.6,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,1.7,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,1.8,brodia,bg,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,1.9,brodia,brator,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,2,brodia,brator,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,2.1,brator,brodia,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,2.2,brator,brodia,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,2.3,brator,brodia,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,2.4,brator,brodia,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,2.5,brator,brodia,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,2.6,brator,brodia,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,2.7,brator,brodia,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,2.8,brator,brodia,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-13,C,8,L,3,2.9,brator,brodia,erocic,bg,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,0,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,0.1,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,0.2,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,0.3,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,0.4,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,0.5,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,0.6,brodia,brator,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,0.7,brodia,brator,amsmen,lit,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,0.8,brodia,amsmen,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,0.9,brodia,brator,amsmen,lit,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,1,brodia,amsmen,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,1.1,brodia,brator,amsmen,lit,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,1.2,brodia,brator,amsmen,lit,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,1.3,brodia,brator,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,1.4,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,1.5,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,1.6,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,1.7,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,1.8,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,1.9,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,2,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,2.1,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,2.2,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,2.3,brodia,bromad,amsmen,lit,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,2.4,brodia,bromad,amsmen,bg,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,2.5,amsmen,brodia,bromad,bg,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,2.6,amsmen,brodia,bromad,bg,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,2.7,amsmen,brodia,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,2.8,brodia,schbar,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,1,2.9,brodia,amsmen,bg,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,2,0,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,2,0.1,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,2,0.2,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,2,0.3,brodia,amsmen,lit,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,2,0.4,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,2,0.5,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,2,0.6,brodia,lit,,,,,,
Karina Morales,y,Amy,2023-05-09,"CI, AR",2023-03-17,C,9,L,2,0.7,brodia,brator,lit,,,,,
